codigo_postal,entidad_id,municipio,asentamiento,tipo_asentamiento,ciudad,municipio_id,asentamiento_id
54334,15,Villa Del Carbon,La Centinela,Rancheria,,15112,7211
54334,15,Villa Del Carbon,Molinitos (Comunidad De Los Molinitos),Pueblo,,15112,7212
54334,15,Villa Del Carbon,Piequexhimo,Rancheria,,15112,7214
54335,15,Villa Del Carbon,Temanacoya (Barrio De Temanacoya),Rancheria,,15112,7215
54336,15,Villa Del Carbon,Santa Maria,Pueblo,,15112,7213
54337,15,Villa Del Carbon,Los Barbechos,Pueblo,,15112,2893
54337,15,Villa Del Carbon,San Isidro Del Bosque,Pueblo,,15112,2894
54337,15,Villa Del Carbon,Las Vigas,Rancheria,,15112,2895
54337,15,Villa Del Carbon,Los Rueda,Rancheria,,15112,7217
54340,15,Villa Del Carbon,Pueblo Nuevo,Pueblo,,15112,2896
54345,15,Villa Del Carbon,Los Arana,Pueblo,,15112,2878
54346,15,Villa Del Carbon,La Esperanza,Pueblo,,15112,2891
54346,15,Villa Del Carbon,El Cerrito,Rancheria,,15112,6797
54346,15,Villa Del Carbon,El Aguila,Rancheria,,15112,7216
54346,15,Villa Del Carbon,Llano Grande,Rancheria,,15112,7218
54350,15,Chapa De Mota,Chapa De Mota,Pueblo,,15026,2897
54360,15,Chapa De Mota,Macavaca (Santa Ana Macavaca),Rancheria,,15026,2902
54360,15,Chapa De Mota,Barajas (Hacienda Vieja),Ejido,,15026,7262
54360,15,Chapa De Mota,Ventey,Barrio,,15026,7265
54360,15,Chapa De Mota,El Chabacano,Rancheria,,15026,7268
54363,15,Chapa De Mota,Barajas,Pueblo,,15026,2904
54363,15,Chapa De Mota,Damate,Pueblo,,15026,2905
54363,15,Chapa De Mota,La Soledad (El Mogote),Barrio,,15026,7259
54364,15,Chapa De Mota,San Jose Ampabi,Rancheria,,15026,2
54364,15,Chapa De Mota,San Francisco De Las Tablas,Pueblo,,15026,2900
54364,15,Chapa De Mota,Las Animas,Pueblo,,15026,2914
54365,15,Chapa De Mota,Xhone,Barrio,,15026,7263
54365,15,Chapa De Mota,Venu,Barrio,,15026,7264
54365,15,Chapa De Mota,La Loma,Rancheria,,15026,9432
54366,15,Chapa De Mota,Mefi,Barrio,,15026,7261
54367,15,Chapa De Mota,Santa Maria,Rancheria,,15026,2906
54367,15,Chapa De Mota,Xhote,Rancheria,,15026,6743
54373,15,Chapa De Mota,Tenjay,Rancheria,,15026,2915
54373,15,Chapa De Mota,Los Limones,Rancheria,,15026,9433
54374,15,Chapa De Mota,La Palma,Rancheria,,15026,2913
54374,15,Chapa De Mota,La Concepcion,Barrio,,15026,7269
54375,15,Chapa De Mota,Cadenqui,Pueblo,,15026,2911
54375,15,Chapa De Mota,El Salto,Barrio,,15026,7266
54375,15,Chapa De Mota,La Alameda (Las Lajas),Barrio,,15026,7267
54380,15,Chapa De Mota,Dhalle (Ejido De Dongu),Rancheria,,15026,1
54380,15,Chapa De Mota,Santa Elena,Pueblo,,15026,2901
54380,15,Chapa De Mota,Danxho,Barrio,,15026,7258
54383,15,Chapa De Mota,La Ladera,Barrio,,15026,2910
54384,15,Chapa De Mota,La Esperanza,Pueblo,,15026,2912
54385,15,Chapa De Mota,Dongu,Pueblo,,15026,2898
54385,15,Chapa De Mota,San Felipe Coamango,Pueblo,,15026,2899
54386,15,Chapa De Mota,San Juan Tuxtepec,Pueblo,,15026,2903
54386,15,Chapa De Mota,San Gabriel,Pueblo,,15026,2907
54386,15,Chapa De Mota,El Puerto,Pueblo,,15026,2908
54387,15,Chapa De Mota,El Quinte,Pueblo,,15026,2909
54387,15,Chapa De Mota,San Felipe Coamango,Ejido,,15026,9434
54400,15,Nicolas Romero,Benito Juarez 1A. Seccion (Cabecera Municipal),Colonia,,15060,2917
54402,15,Nicolas Romero,Barron,Pueblo,,15060,2919
54405,15,Nicolas Romero,Benito Juarez,Colonia,,15060,2920
54407,15,Nicolas Romero,Ampliacion El Rosario,Colonia,,15060,6
54407,15,Nicolas Romero,Libertad 1A. Seccion,Colonia,,15060,2923
54407,15,Nicolas Romero,Libertad 2A Seccion,Colonia,,15060,6900
54407,15,Nicolas Romero,Aquiles Cordova Moran,Colonia,,15060,9276
54408,15,Nicolas Romero,Jorge Jimenez Cantu,Colonia,,15060,2925
54409,15,Nicolas Romero,Independencia 1A. Seccion,Colonia,,15060,2926
54409,15,Nicolas Romero,Independencia 2A. Seccion,Colonia,,15060,2927
54409,15,Nicolas Romero,San Marcos,Fraccionamiento,,15060,5144
54409,15,Nicolas Romero,Torres Peregrina,Fraccionamiento,,15060,5145
54410,15,Nicolas Romero,El Globo,Fraccionamiento,,15060,2929
54413,15,Nicolas Romero,Cinco De Febrero,Colonia,,15060,2931
54413,15,Nicolas Romero,Guadalupe San Ildefonso,Colonia,,15060,2932
54413,15,Nicolas Romero,San Juan,Colonia,,15060,2933
54414,15,Nicolas Romero,Buenavista,Colonia,,15060,2934
54414,15,Nicolas Romero,Vista Hermosa 1A. Seccion,Colonia,,15060,2935
54414,15,Nicolas Romero,Vista Hermosa 2A. Seccion,Colonia,,15060,8130
54414,15,Nicolas Romero,Ampliacion Vista Hermosa,Colonia,,15060,8131
54416,15,Nicolas Romero,Rinconada Lago De Guadalupe,Fraccionamiento,,15060,1
54416,15,Nicolas Romero,Santa Anita La Bolsa,Colonia,,15060,2936
54416,15,Nicolas Romero,Cantaros Iii,Fraccionamiento,,15060,6172
54416,15,Nicolas Romero,Cumbres,Fraccionamiento,,15060,8968
54417,15,Nicolas Romero,Azotlan Parte Alta,Colonia,,15060,2937
54417,15,Nicolas Romero,Lomas De Guadalupe,Colonia,,15060,5128
54417,15,Nicolas Romero,Azotlan Parte Baja,Colonia,,15060,8127
54420,15,Nicolas Romero,Los Manantiales,Fraccionamiento,,15060,2939
54424,15,Nicolas Romero,San Miguel Hila,Pueblo,,15060,2916
54425,15,Nicolas Romero,Vicente Guerrero 2A. Seccion,Colonia,,15060,2942
54425,15,Nicolas Romero,Vicente Guerrero 1A. Seccion,Colonia,,15060,2943
54426,15,Nicolas Romero,Vicente Guerrero Barron,Colonia,,15060,2944
54430,15,Nicolas Romero,San Jose Los Barbechos (Los Barbechos),Colonia,,15060,7
54430,15,Nicolas Romero,Quinto Barrio (Ejido Cahuacan),Colonia,,15060,2946
54430,15,Nicolas Romero,Miranda,Colonia,,15060,6876
54430,15,Nicolas Romero,Puentecillas Cahuacan,Colonia,,15060,6877
54430,15,Nicolas Romero,Santa Maria Magdalena Cahuacan,Pueblo,,15060,6878
54430,15,Nicolas Romero,Guadalupe,Barrio,,15060,9004
54430,15,Nicolas Romero,Loma De Chapultepec,Barrio,,15060,9010
54434,15,Nicolas Romero,Hidalgo,Colonia,,15060,2947
54434,15,Nicolas Romero,Ignacio Capetillo,Colonia,,15060,2948
54434,15,Nicolas Romero,Santa Anita,Colonia,,15060,8138
54435,15,Nicolas Romero,Llano Grande Atzacaputzaltongo,Colonia,,15060,8
54435,15,Nicolas Romero,El Trafico,Colonia,,15060,2949
54435,15,Nicolas Romero,Himno Nacional,Colonia,,15060,2950
54435,15,Nicolas Romero,Veintidos De Febrero,Colonia,,15060,6879
54435,15,Nicolas Romero,Ciudad Campestre,Fraccionamiento,,15060,9072
54439,15,Nicolas Romero,Transfiguracion,Pueblo,,15060,2951
54439,15,Nicolas Romero,La Estancia,Barrio,,15060,9006
54440,15,Nicolas Romero,San Jose,Colonia,,15060,4
54440,15,Nicolas Romero,San Francisco Magu,Pueblo,,15060,2952
54447,15,Nicolas Romero,San Juan De Las Tablas,Pueblo,,15060,2940
54448,15,Nicolas Romero,Puerto Magu,Pueblo,,15060,2953
54448,15,Nicolas Romero,De La Luz,Barrio,,15060,6869
54448,15,Nicolas Romero,El Mirador,Colonia,,15060,6870
54448,15,Nicolas Romero,El Esclavo,Colonia,,15060,6872
54448,15,Nicolas Romero,Pueblo Nuevo,Barrio,,15060,9009
54449,15,Nicolas Romero,Bosques De San Nicolas,Fraccionamiento,,15060,5
54449,15,Nicolas Romero,San Jose El Vidrio,Pueblo,,15060,2954
54449,15,Nicolas Romero,San Miguel,Colonia,,15060,9003
54449,15,Nicolas Romero,Loma De Guadalupe (La Biznaga),Barrio,,15060,9007
54455,15,Nicolas Romero,Morelos,Colonia,,15060,2956
54455,15,Nicolas Romero,Loma De San Jose,Fraccionamiento,,15060,6874
54457,15,Nicolas Romero,Ignacio Zaragoza,Colonia,,15060,2957
54459,15,Nicolas Romero,El Gavillero,Colonia,,15060,2958
54459,15,Nicolas Romero,Loma Larga,Colonia,,15060,6875
54460,15,Nicolas Romero,Progreso Industrial,Pueblo,,15060,2959
54460,15,Nicolas Romero,Caja De Agua,Colonia,,15060,5626
54460,15,Nicolas Romero,"""Y"" Griega",Colonia,,15060,5630
54460,15,Nicolas Romero,La Concepcion,Colonia,,15060,5631
54460,15,Nicolas Romero,Los Tubos,Colonia,,15060,6599
54460,15,Nicolas Romero,Joya Del Tejocote,Colonia,,15060,6873
54460,15,Nicolas Romero,San Pablo De La Cruz,Colonia,,15060,6880
54460,15,Nicolas Romero,Villas Del Bosque,Fraccionamiento,,15060,9011
54463,15,Nicolas Romero,Loma Del Rio,Fraccionamiento,,15060,2960
54463,15,Nicolas Romero,Llano Grande (Nuevo Ejido),Colonia,,15060,6871
54463,15,Nicolas Romero,El Tanque,Barrio,,15060,9005
54464,15,Nicolas Romero,La Concepcion (El Escobal),Rancheria,,15060,9008
54466,15,Nicolas Romero,San Juan Tlihuaca,Colonia,,15060,2961
54466,15,Nicolas Romero,Paseo De San Carlos,Fraccionamiento,,15060,5627
54466,15,Nicolas Romero,San Carlos,Fraccionamiento,,15060,5628
54466,15,Nicolas Romero,Cantaros I,Fraccionamiento,,15060,6174
54466,15,Nicolas Romero,Cantaros Ii,Fraccionamiento,,15060,6175
54466,15,Nicolas Romero,Fuentes De San Jose,Conjunto Habitacional,,15060,7030
54466,15,Nicolas Romero,Unidad Magisterial,Unidad Habitacional,,15060,8136
54467,15,Nicolas Romero,Elsa Cordova Moran,Colonia,,15060,3
54467,15,Nicolas Romero,Arcoiris,Fraccionamiento,,15060,2962
54467,15,Nicolas Romero,Francisco I. Madero 1A. Seccion,Colonia,,15060,2963
54467,15,Nicolas Romero,Francisco I. Madero Seccion 20,Colonia,,15060,8134
54467,15,Nicolas Romero,Mirador Del Conde,Unidad Habitacional,,15060,8137
54469,15,Nicolas Romero,Benito Juarez Barron,Colonia,,15060,2965
54470,15,Nicolas Romero,San Ildefonso,Pueblo,,15060,2966
54473,15,Nicolas Romero,Campestre Liberacion,Colonia,,15060,2121
54473,15,Nicolas Romero,Francisco Sarabia 1A. Seccion,Colonia,,15060,2968
54473,15,Nicolas Romero,Bulevares Del Lago,Fraccionamiento,,15060,5097
54473,15,Nicolas Romero,Francisco Sarabia 2A. Seccion,Colonia,,15060,8139
54474,15,Nicolas Romero,Granjas De Guadalupe 1A. Seccion,Colonia,,15060,2969
54474,15,Nicolas Romero,Clara Cordova Moran,Colonia,,15060,5147
54474,15,Nicolas Romero,Vista Verde,Fraccionamiento,,15060,5629
54474,15,Nicolas Romero,Ampliacion Granjas De Guadalupe,Colonia,,15060,8135
54475,15,Nicolas Romero,La Colmena,Pueblo,,15060,2970
54475,15,Nicolas Romero,Loma De La Cruz 1A. Seccion,Colonia,,15060,2971
54476,15,Nicolas Romero,Hacienda Santo Tomas,Fraccionamiento,,15060,2
54476,15,Nicolas Romero,Lomas Del Lago,Colonia,,15060,2972
54476,15,Nicolas Romero,Sitio 217,Unidad Habitacional,,15060,2973
54476,15,Nicolas Romero,Bosques De La Colmena,Colonia,,15060,5148
54476,15,Nicolas Romero,Pueblo Viejo,Colonia,,15060,5149
54476,15,Nicolas Romero,Ricardo Flores Magon,Colonia,,15060,5150
54476,15,Nicolas Romero,Colonial Del Lago,Fraccionamiento,,15060,5774
54477,15,Nicolas Romero,San Isidro La Paz 1A. Seccion,Colonia,,15060,2974
54477,15,Nicolas Romero,San Isidro La Paz 2A. Seccion,Colonia,,15060,8132
54477,15,Nicolas Romero,San Isidro La Paz 3A. Seccion,Colonia,,15060,8133
54480,15,Isidro Fabela,Tlazala De Fabela,Pueblo,,15038,2975
54480,15,Isidro Fabela,Tlazala,Colonia,,15038,5127
54483,15,Isidro Fabela,Laureles,Colonia,,15038,2977
54484,15,Isidro Fabela,Miraflores,Colonia,,15038,2978
54485,15,Isidro Fabela,La Palma,Colonia,,15038,2979
54486,15,Isidro Fabela,Aurora,Colonia,,15038,6866
54487,15,Isidro Fabela,Endeguido,Rancheria,,15038,3
54488,15,Isidro Fabela,Presa Iturbide,Rancheria,,15038,4
54489,15,Isidro Fabela,Las Palomas (Los Tachos),Rancheria,,15038,5
54490,15,Isidro Fabela,Miraflores,Ejido,,15038,2
54493,15,Isidro Fabela,Palma (Ejido San Francisco),Ejido,,15038,1
54494,15,Isidro Fabela,Los Jarros,Ejido,,15038,6868
54495,15,Isidro Fabela,Canada De Onofres,Ejido,,15038,6867
54570,15,Jilotzingo,La Cruz,Rancheria,,15046,2
54570,15,Jilotzingo,Espiritu Santo,Pueblo,,15046,2980
54570,15,Jilotzingo,San Luis Ayucan,Pueblo,,15046,2981
54570,15,Jilotzingo,Santa Ana Jilotzingo,Pueblo,,15046,2982
54570,15,Jilotzingo,Santa Maria Mazatla,Pueblo,,15046,2983
54570,15,Jilotzingo,Endonica,Barrio,,15046,6692
54570,15,Jilotzingo,Ensido,Barrio,,15046,6693
54570,15,Jilotzingo,Monfi,Barrio,,15046,6694
54570,15,Jilotzingo,La Cuesta,Barrio,,15046,6698
54571,15,Jilotzingo,San Miguel Tecpan,Pueblo,,15046,2984
54573,15,Jilotzingo,Doditay,Rancheria,,15046,6696
54573,15,Jilotzingo,Quishiguada,Rancheria,,15046,6699
54574,15,Jilotzingo,San Jose De Las Manzanas,Rancheria,,15046,6697
54575,15,Jilotzingo,Dangu,Pueblo,,15046,6695
54576,15,Jilotzingo,La Cuesta De Xinte,Rancheria,,15046,1
54600,15,Tepotzotlan,San Mateo Xoloc,Pueblo,,15095,2986
54600,15,Tepotzotlan,Tepotzotlan Centro,Colonia,,15095,2987
54600,15,Tepotzotlan,San Martin,Barrio,,15095,2997
54602,15,Tepotzotlan,San Jose,Barrio,,15095,2989
54602,15,Tepotzotlan,El Refugio,Barrio,,15095,2990
54602,15,Tepotzotlan,Guadalupe,Barrio,,15095,2991
54602,15,Tepotzotlan,La Palmita,Colonia,,15095,7960
54602,15,Tepotzotlan,El Tejocote,Rancheria,,15095,7976
54603,15,Tepotzotlan,Capula,Barrio,,15095,3003
54604,15,Tepotzotlan,Ejido Santiago,Colonia,,15095,6
54604,15,Tepotzotlan,Santa Cruz,Pueblo,,15095,2995
54605,15,Tepotzotlan,Texcacoa,Barrio,,15095,2998
54605,15,Tepotzotlan,Tlacateco,Barrio,,15095,2999
54605,15,Tepotzotlan,Villas Del Convento,Fraccionamiento,,15095,3000
54605,15,Tepotzotlan,Parque Industrial Cedros,Zona Industrial,,15095,7962
54607,15,Tepotzotlan,Ricardo Flores Magon,Colonia,,15095,3002
54607,15,Tepotzotlan,San Jose La Teja,Exhacienda,,15095,3012
54607,15,Tepotzotlan,Loma Bonita,Colonia,,15095,4849
54607,15,Tepotzotlan,Ampliacion Los Potros (Tres Piedras),Colonia,,15095,4850
54607,15,Tepotzotlan,El Arroyo,Rancho,,15095,7977
54607,15,Tepotzotlan,La Lumbrera,Colonia,,15095,8220
54608,15,Tepotzotlan,Los Alamos,Fraccionamiento,,15095,3004
54608,15,Tepotzotlan,Paseo Los Virreyes,Fraccionamiento,,15095,3005
54610,15,Tepotzotlan,Industrial El Trebol,Fraccionamiento,,15095,3006
54610,15,Tepotzotlan,Puente Grande,Colonia,,15095,5593
54610,15,Tepotzotlan,Parque Industrial El Convento,Zona Industrial,,15095,7959
54610,15,Tepotzotlan,Reserva Ecologica Xochitla,Equipamiento,,15095,8223
54614,15,Tepotzotlan,El Trebol,Unidad Habitacional,,15095,3008
54615,15,Tepotzotlan,La Tecla,Barrio,,15095,2
54615,15,Tepotzotlan,Lumbrera Ii,Colonia,,15095,3
54615,15,Tepotzotlan,Axotlan Ii,Colonia,,15095,4
54615,15,Tepotzotlan,San Sebastian,Colonia,,15095,5
54616,15,Tepotzotlan,Arboleda,Conjunto Habitacional,,15095,3009
54616,15,Tepotzotlan,Las Animas,Barrio,,15095,3010
54640,15,Tepotzotlan,Los Dolores (Ex-Hacienda Los Dolores),Colonia,,15095,3013
54640,15,Tepotzotlan,El Gavillero,Colonia,,15095,6368
54645,15,Tepotzotlan,Arcos Del Sitio,Colonia,,15095,3014
54650,15,Tepotzotlan,Santiago El Alto,Ejido,,15095,1
54650,15,Tepotzotlan,Tierras Blancas Del Sur,Colonia,,15095,7
54650,15,Tepotzotlan,Canada De Cisneros,Pueblo,,15095,3016
54650,15,Tepotzotlan,Santiago Cuautlalpan Centro,Colonia,,15095,3019
54650,15,Tepotzotlan,Club Virreyes,Fraccionamiento,,15095,3021
54650,15,Tepotzotlan,El Mirador,Fraccionamiento,,15095,3022
54650,15,Tepotzotlan,Granjas Hogar Y Petrohuertos Delegacion,Fraccionamiento,,15095,3023
54650,15,Tepotzotlan,De La Luz,Barrio,,15095,3026
54650,15,Tepotzotlan,San Vicente,Barrio,,15095,3027
54650,15,Tepotzotlan,Santiago,Barrio,,15095,3029
54650,15,Tepotzotlan,Hacienda La Concepcion,Fraccionamiento,,15095,3030
54650,15,Tepotzotlan,Titini,Barrio,,15095,3032
54650,15,Tepotzotlan,La Luz,Barrio,,15095,6363
54650,15,Tepotzotlan,San Jose,Barrio,,15095,6365
54650,15,Tepotzotlan,Santa Rita,Barrio,,15095,6366
54650,15,Tepotzotlan,San Bartolo,Barrio,,15095,6367
54650,15,Tepotzotlan,Lanzarote,Exhacienda,,15095,7974
54650,15,Tepotzotlan,Hacienda La Concepcion (Ex-Rancho La Joya),Fraccionamiento,,15095,7975
54650,15,Tepotzotlan,Las Lechuguillas,Barrio,,15095,8901
54655,15,Tepotzotlan,La Concepcion,Barrio,,15095,3031
54655,15,Tepotzotlan,El Jaguey,Colonia,,15095,8898
54655,15,Tepotzotlan,La Pedrera (La Mina),Colonia,,15095,8899
54655,15,Tepotzotlan,El Puerto De Los Huizaches,Colonia,,15095,8900
54656,15,Tepotzotlan,San Miguel Canadas,Pueblo,,15095,3028
54658,15,Tepotzotlan,Las Cabanas,Fraccionamiento,,15095,3034
54660,15,Coyotepec,Coyotepec,Pueblo,,15023,3035
54665,15,Coyotepec,La Renda,Rancheria,,15023,1
54665,15,Coyotepec,La Planada,Barrio,,15023,5783
54665,15,Coyotepec,Santa Barbara,Barrio,,15023,5784
54665,15,Coyotepec,Reyes,Barrio,,15023,5786
54665,15,Coyotepec,Caltenco,Barrio,,15023,5787
54665,15,Coyotepec,El Gavillero (Barrio Caltenco),Ejido,,15023,9012
54666,15,Coyotepec,Cimapan,Barrio,,15023,5777
54666,15,Coyotepec,Ixtapacalco,Barrio,,15023,5778
54666,15,Coyotepec,San Francisco,Barrio,,15023,5782
54667,15,Coyotepec,Acoacalco,Barrio,,15023,5779
54667,15,Coyotepec,Chautonco,Barrio,,15023,5780
54667,15,Coyotepec,Santiago,Barrio,,15023,5781
54667,15,Coyotepec,La Bolsa,Colonia,,15023,7590
54668,15,Coyotepec,Lomas De Guadalupe,Colonia,,15023,2
54668,15,Coyotepec,Pueblo Nuevo,Barrio,,15023,5785
54668,15,Coyotepec,San Juan,Barrio,,15023,5788
54680,15,Huehuetoca,Huehuetoca,Pueblo,,15035,3037
54683,15,Huehuetoca,San Bartolo,Pueblo,,15035,3040
54683,15,Huehuetoca,San Pedro Xalpa,Pueblo,,15035,3047
54683,15,Huehuetoca,Ex-Hacienda De Xalpa,Fraccionamiento,,15035,9584
54684,15,Huehuetoca,Puente Grande,Pueblo,,15035,3038
54684,15,Huehuetoca,Jardines De Huehuetoca,Fraccionamiento,,15035,5131
54684,15,Huehuetoca,Real De Huehuetoca,Fraccionamiento,,15035,7678
54685,15,Huehuetoca,Paseos Del Prado,Fraccionamiento,,15035,2
54685,15,Huehuetoca,Salitrillo,Pueblo,,15035,3039
54685,15,Huehuetoca,La Canada,Barrio,,15035,3049
54685,15,Huehuetoca,Casa Nueva,Fraccionamiento,,15035,5130
54685,15,Huehuetoca,Portal Del Sol,Fraccionamiento,,15035,7679
54685,15,Huehuetoca,Arboledas De Huehuetoca,Fraccionamiento,,15035,7680
54685,15,Huehuetoca,Huehuetoca Del Maurel,Fraccionamiento,,15035,9582
54685,15,Huehuetoca,Galaxia Huehuetoca,Fraccionamiento,,15035,9586
54687,15,Huehuetoca,Parque Industrial O Donnell Intermodal Huehuetoca,Zona Industrial,,15035,1
54687,15,Huehuetoca,Santa Maria,Pueblo,,15035,3042
54687,15,Huehuetoca,Barranca Prieta,Barrio,,15035,5129
54687,15,Huehuetoca,Hacienda Las Misiones,Conjunto Habitacional,,15035,7840
54690,15,Huehuetoca,El Sitio (Ejido De Jalpa),Ejido,,15035,9583
54693,15,Huehuetoca,San Miguel De Los Jagueyes,Pueblo,,15035,3041
54693,15,Huehuetoca,Urbi Villa Del Rey,Conjunto Habitacional,,15035,7687
54693,15,Huehuetoca,Privadas Del Valle,Fraccionamiento,,15035,9585
54694,15,Huehuetoca,Santa Teresa,Conjunto Habitacional,,15035,7681
54694,15,Huehuetoca,La Guadalupana Bicentenario Huehuetoca,Colonia,,15035,8490
54696,15,Huehuetoca,El Dorado Huehuetoca,Fraccionamiento,,15035,7688
54696,15,Huehuetoca,Citara,Fraccionamiento,,15035,9646
54697,15,Huehuetoca,Loma Bonita,Barrio,,15035,7689
54697,15,Huehuetoca,Jorobas,Barrio,,15035,7690
54697,15,Huehuetoca,Campo Militar San Miguel Jagueyes,Zona Federal,,15035,7692
54697,15,Huehuetoca,Lumbrera 13,Barrio,,15035,9587
54697,15,Huehuetoca,Lumbrera 14 A,Barrio,,15035,9588
54700,15,Cuautitlan Izcalli,Cuautitlan Izcalli Centro Urbano,Colonia,,15121,3050
54700,15,Cuautitlan Izcalli,Elite Plaza,Unidad Habitacional,,15121,6522
54710,15,Cuautitlan Izcalli,El Cerrito,Colonia,,15121,7
54710,15,Cuautitlan Izcalli,Las Tinajas,Colonia,,15121,8
54710,15,Cuautitlan Izcalli,Prados De Cuautitlan,Fraccionamiento,,15121,10
54710,15,Cuautitlan Izcalli,Bellavista,Colonia,,15121,3054
54710,15,Cuautitlan Izcalli,San Jose Buenavista,Colonia,,15121,3055
54710,15,Cuautitlan Izcalli,El Rosario,Pueblo,,15121,3056
54710,15,Cuautitlan Izcalli,San Jose Huilango,Pueblo,,15121,3058
54710,15,Cuautitlan Izcalli,San Pablo De Los Gallos,Colonia,,15121,3059
54710,15,Cuautitlan Izcalli,Santa Maria Tianguistengo,Pueblo,,15121,3060
54710,15,Cuautitlan Izcalli,Lomas De Los Angeles,Colonia,,15121,6496
54710,15,Cuautitlan Izcalli,Ejido Santa Maria Tianguistengo,Colonia,,15121,6505
54710,15,Cuautitlan Izcalli,La Era,Unidad Habitacional,,15121,6520
54710,15,Cuautitlan Izcalli,Ejido Santiago Cuautlalpan,Colonia,,15121,6521
54712,15,Cuautitlan Izcalli,Bosques De Xhala,Colonia,,15121,3061
54712,15,Cuautitlan Izcalli,San Mateo Ixtacalco Fraccion La Capilla,Colonia,,15121,3062
54712,15,Cuautitlan Izcalli,Las Animas,Colonia,,15121,6501
54713,15,Cuautitlan Izcalli,San Lorenzo Rio Tenco,Pueblo,,15121,3064
54713,15,Cuautitlan Izcalli,San Mateo Ixtacalco,Pueblo,,15121,3066
54713,15,Cuautitlan Izcalli,Santa Barbara,Pueblo,,15121,3067
54713,15,Cuautitlan Izcalli,El Sabino,Colonia,,15121,6527
54714,15,Cuautitlan Izcalli,El Socorro,Colonia,,15121,3068
54714,15,Cuautitlan Izcalli,San Sebastian Xhala,Pueblo,,15121,3069
54714,15,Cuautitlan Izcalli,Parque Industrial Xhala,Zona Industrial,,15121,3070
54715,15,Cuautitlan Izcalli,Adolfo Lopez Mateos,Unidad Habitacional,,15121,3071
54715,15,Cuautitlan Izcalli,Bosques De La Hacienda 1A Seccion,Fraccionamiento,,15121,3072
54715,15,Cuautitlan Izcalli,Valle De La Hacienda,Fraccionamiento,,15121,3074
54715,15,Cuautitlan Izcalli,Ex-Hacienda San Miguel,Fraccionamiento,,15121,4654
54715,15,Cuautitlan Izcalli,Jardines De San Miguel,Fraccionamiento,,15121,4706
54715,15,Cuautitlan Izcalli,Cofradia De San Miguel,Fraccionamiento,,15121,4707
54715,15,Cuautitlan Izcalli,Cofradia Ii,Fraccionamiento,,15121,4708
54715,15,Cuautitlan Izcalli,Arboledas De San Miguel,Fraccionamiento,,15121,4853
54715,15,Cuautitlan Izcalli,Bosques De La Hacienda 3A Seccion,Unidad Habitacional,,15121,4854
54715,15,Cuautitlan Izcalli,Bosques De La Hacienda 2A Seccion,Fraccionamiento,,15121,4855
54715,15,Cuautitlan Izcalli,Cofradia Iii,Fraccionamiento,,15121,5561
54715,15,Cuautitlan Izcalli,Cofradia Iv,Fraccionamiento,,15121,5562
54715,15,Cuautitlan Izcalli,Rinconada Cuautitlan,Fraccionamiento,,15121,8972
54715,15,Cuautitlan Izcalli,Jardines De San Miguel Lll,Unidad Habitacional,,15121,9690
54716,15,Cuautitlan Izcalli,Residencial La Luz,Fraccionamiento,,15121,3075
54716,15,Cuautitlan Izcalli,Parque Industrial La Luz,Zona Industrial,,15121,3076
54719,15,Cuautitlan Izcalli,Claustros De San Miguel,Fraccionamiento,,15121,4709
54719,15,Cuautitlan Izcalli,Paseos De Izcalli,Fraccionamiento,,15121,5565
54719,15,Cuautitlan Izcalli,Paseos Del Encanto,Colonia,,15121,5566
54719,15,Cuautitlan Izcalli,Urbi Quinta Montecarlo,Fraccionamiento,,15121,5571
54719,15,Cuautitlan Izcalli,Axotlan,Pueblo,,15121,6518
54720,15,Cuautitlan Izcalli,Infonavit Norte,Unidad Habitacional,,15121,3079
54720,15,Cuautitlan Izcalli,Seccion Parques,Fraccionamiento,,15121,3080
54720,15,Cuautitlan Izcalli,Jardines De La Hacienda Sur,Fraccionamiento,,15121,3081
54720,15,Cuautitlan Izcalli,La Piedad,Colonia,,15121,3082
54720,15,Cuautitlan Izcalli,Ctm Nr1 Nucleos,Unidad Habitacional,,15121,3084
54720,15,Cuautitlan Izcalli,Infonavit Norte Consorcio,Unidad Habitacional,,15121,4856
54720,15,Cuautitlan Izcalli,Ferrocarrilera,Unidad Habitacional,,15121,4858
54720,15,Cuautitlan Izcalli,Mexico,Unidad Habitacional,,15121,4859
54720,15,Cuautitlan Izcalli,Lomas De San Francisco Tepojaco,Fraccionamiento,,15121,5568
54720,15,Cuautitlan Izcalli,Viveros Ii,Unidad Habitacional,,15121,6498
54720,15,Cuautitlan Izcalli,Del Rio,Unidad Habitacional,,15121,6500
54720,15,Cuautitlan Izcalli,San Marcos Cuamatla,Colonia,,15121,6510
54725,15,Cuautitlan Izcalli,La Aurora,Colonia,,15121,3085
54725,15,Cuautitlan Izcalli,Las Auroritas,Colonia,,15121,3087
54725,15,Cuautitlan Izcalli,San Antonio,Unidad Habitacional,,15121,3089
54725,15,Cuautitlan Izcalli,Rinconada San Miguel,Fraccionamiento,,15121,6514
54729,15,Cuautitlan Izcalli,Jardines De La Hacienda Norte,Fraccionamiento,,15121,3091
54729,15,Cuautitlan Izcalli,San Juan Atlamica,Pueblo,,15121,3092
54730,15,Cuautitlan Izcalli,San Isidro,Colonia,,15121,4
54730,15,Cuautitlan Izcalli,Arcos De La Hacienda,Fraccionamiento,,15121,3093
